,Unnamed: 0,id,public_metrics,text,likecount,author_id,created_at,edit_history_tweet_ids
803,810,1579533186165796864,"{'retweet_count': 233, 'reply_count': 114, 'like_count': 3120, 'quote_count': 58}",Off day at @sonicdrivein w/ @XavierWorthy #.  I don’t know what it is but that SONIC ice just gets me.  Drop in the comments what we should order next when we go back?  #SONICPartner https://t.co/Y7Y6QXew7t,3120,,,
804,811,1579530193211121664,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",@sonicdrivein this had more turns than our orange track,4,,,
805,812,1579529699071754241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I love you,0,,,
806,813,1579528253341339648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Wag Cup is Sasha-Approved 😂 @sonicdrivein https://t.co/7KC0BhpL9i,5,,,
807,814,1579525631649648641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein @Wendys do your straws suck?,0,,,
808,815,1579525295950168065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",@sonicdrivein Yessss,10,,,
809,816,1579519542510096384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@SlimJim @sonicdrivein It’s very great,1,,,
810,817,1579519229195583488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@SlimJim @sonicdrivein Sonic W,1,,,
811,818,1579519121116778499,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 26, 'quote_count': 0}",@sonicdrivein We need more content like this on the internet,26,,,
812,820,1579518742207557634,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",@sonicdrivein Your mozzarella sticks are bomb,6,,,
813,821,1579518291311484929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein It would give me life if you opened a location in Arlington, VA",0,,,
814,822,1579517434247380992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein @sonicdrivein please bring back the espresso shake 🙏,0,,,
815,823,1579517350088675335,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein Bring back cheddar bites.,1,,,
816,824,1579517308648951809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I lap up my dranks wiff my tongue like a fricken dog,0,,,
817,825,1579517224275976199,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein And it’s @lorenbouchard’s birthday!,0,,,
818,826,1579512355335331842,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HangtimeYT @JarenKanak @sonicdrivein Chili dogs!,0,,,
819,827,1579510662375800833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Went to a @sonicdrivein for the first time in over a year (Tarentum, PA) hoping for park-in service. Man over intercom says they're only doing drive-thru. As we're waiting in line we see people getting food delivered. What gives?",0,,,
820,828,1579500509849079808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein how is the shake machine down?! No philly cheese steaks?  How about you tell ME what to order.. Route 40 Howard county Maryland.,0,,,
821,829,1579495570640891904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Tell me you've never been to @sonicdrivein without telling me you've never been to Sonic.  #Slow @ChickfilA

https://t.co/bcfTRa7NOL",0,,,
822,830,1579494335770304512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT: DonorsChoose: @OwlsLoveBooks @sonicdrivein @Verizon Woohoo! Congratulations 🎉,0,,,
823,831,1579492148256604160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cc: @sonicdrivein fans https://t.co/LYDMSrOVnh,0,,,
824,832,1579491988646203392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@OwlsLoveBooks @sonicdrivein @Verizon Woohoo! Congratulations 🎉,0,,,
825,833,1579488870735179776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Best fast drive-through food? #fastfood  @tacobell @McDonalds @dunkindonuts @Arbys @DelTaco @sonicdrivein @ChickfilA @JackBox @innoutburger @SUBWAY,0,,,
826,834,1579488463560540165,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",AC is broken again today. Coming for ya @sonicdrivein. Gonna need my R44 Diet Coke much earlier than usual.,0,,,
827,835,1579471829173174279,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}","SPECIAL ANNOUNCEMENT! 
Starting on October 10th, get $5 off $20 when you order a @sonicdrivein cheeseburger from UberEats! 

Applicable ONLY at SONIC locations that have UberEats available.

#BeefFarmersAndRanchers https://t.co/pO2gihMUGL",2,,,
828,836,1579465203175260161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@brianacollado @fuckedupfoods @sonicdrivein 😂😂😂,0,,,
829,837,1579465145759436802,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@EmelyHeernandez @fuckedupfoods @sonicdrivein HAHAHAHAH,0,,,
830,838,1579465028432195585,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@fuckedupfoods @brianacollado @sonicdrivein,1,,,
831,839,1579459682615590912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Amarillo, TX https://t.co/ErPX1PHZmo https://t.co/wqYGWjbyDG",0,,,
832,840,1579418300408561664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No thank you @sonicdrivein i don't need no 980 calorie burger!!!  😵 https://t.co/IA5b0yN4ro,0,,,
833,841,1579330284985913344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein i have never met anyone as rude as the people who work for y’all like it’s absolutely RIDICULOUS how rude these people are.,0,,,
834,842,1579328993295470593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein bro wtv u do pls keep ur fried cookie dough bites!! those thing r amy,0,,,
835,650,1579604277097791488,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",I have been contributing to my own @DonorsChoose project but would love some help.  My NYC kindergarten students really need these folders to store their writing pieces thank you ❤️ @sonicdrivein @StanLevenson @craignewmark @ChicaLive @TMobile https://t.co/RQSxsUvDXP,1,,,
836,807,1579328911431077889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein your employees suck i’m sorry but they just do ://,0,,,
837,808,1579310077370339328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I don't appreciate Sonic screwing their customers during hard economic times. Ma ager told me it was to offset inflation.  Hey Sonic....your customers are struggling with inflation too! https://t.co/BBFS7duLUA,0,,,
838,809,1579302732585832448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein has broccoli tots and they have officially won my heart. ❤️❤️,0,,,
839,810,1579298267212324864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Thanks to @DonorsChoose and @sonicdrivein for supporting teachers! I got a rocket today!  Donors Choose has helped me add over$10000 of needed supplies to my classroom in the last 4 years.,0,,,
840,811,1579287250395103232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Winnsboro, LA https://t.co/4JUpa4X8Og",0,,,
841,812,1579281322098688000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein @spunkiessoul,0,,,
842,813,1579279733598343168,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Ordered 2 drinks on the app from @sonicdrivein on 91st and Memorial in Tulsa Oklahoma and it’s been over 20 minutes and I’m still waiting 🙄,0,,,
843,814,1579279322396835840,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 1, 'quote_count': 0}","Finally had a chance to give them a shot, so this is an official call. 

@Whataburger &lt; @FiveGuys 

Valiant effort, but more on par with a @sonicdrivein burger. Not knocking them, just not on the same level as @FiveGuys.",1,,,
844,815,1579270768625856512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@MarkVSlaughter @sonicdrivein @Bugatti @Bambam405,0,,,
845,816,1579270710748655616,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein mustard and cheese only! Yay https://t.co/f2z5QIL152,0,,,
846,817,1579270595665342464,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein  what kind of hot dogs are these? Order it with mustard, ketchup and relish and this is what we got? This looks atrocious. https://t.co/GIq4Kb8DHw",0,,,
847,818,1579263557786423297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein You promise ?,0,,,
848,819,1579247254887534598,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I’m really upset that I just waited almost 35 minutes for a MINI chocolate chip cookie dough blast. That’ll be the last time I eat from there for a LONG time.,0,,,
849,820,1579243895258763264,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein tell me why you hate me so much that I never get marinara sauce with my moz sticks 🫠,0,,,
850,821,1579241761381048320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I remember seeing months ago that @sonicdrivein was going to have Ghostbusters toys, but we're getting closer to Halloween and they still have Space Jam toys on their website. 

When we getting those Ghostbuster spoons? https://t.co/KxrY83titi",0,,,
851,822,1579240976794923008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",What is up with @sonicdrivein why do you not include marinara with mozzarella sticks by default 🥲 And manage to fuck up every order 😒,1,,,
852,823,1579238311113023494,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","I say I'm alright, but deep down inside I just want @sonicdrivein to bring back the chili cheese @OfficialFritos burrito.",0,,,
853,824,1579235372323991552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I think that you should have Apple pay and Google pay by now at your stores,0,,,
854,825,1579234408317734913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Amarillo, TX https://t.co/vAf9aUbBPt",0,,,
855,826,1579225299912654848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@_AlikBey93 @djvlad @sonicdrivein I’m criiiiiiiiiine 😆😆😆😆,0,,,
856,827,1579215231477510144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein enough of these horrible commercials, love me some Sonic but I'm not gonna get a chophouse burger just because I hate the stupid song",0,,,
857,828,1579211234573897728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@loves_teach @sonicdrivein Thank you!,1,,,
858,829,1579208864750522368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","What is this, an ice cream cup for ants? @sonicdrivein, when did the ice cream cup shrink to pup cup proportions? Uncool that the app menu still shows the old small sundae cup! https://t.co/zZa4Mb4KuF",0,,,
859,830,1579206543467503616,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",.@sonicdrivein bring the churros back pls‼️ i’ll do anything https://t.co/b9FS9lpq01,1,,,
860,831,1579206034790699010,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#teachertwitter @TrayO222  is so busy being everyone's fairy that's she's not promoting her #DonorsChoose project! She has a great project that has a 2️⃣x match and only $99 to go!! #donate/RT @sonicdrivein https://t.co/RSqrMTkncz,2,,,
861,832,1579202427710234625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein do y’all still give them slushees for the Texans win?,0,,,
862,833,1579202161627779072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Does @sonicdrivein still do free cherry slushies after @HoustonTexans win? 👀,1,,,
863,834,1579199544738603008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein Thank you for allowing us to tip our carhops through the Sonic app.  Now, let's work on bringing back the ham and cheese sandwich.  Or the Island Fire burger.  You choose where you'd like to start.",0,,,
864,835,1579197803456524288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Swiffer and @sonicdrivein spend hundreds of millions of dollars each year in advertising. I have no doubt their #ens names (swiffer.eth, sonicdrivein.eth) will be worth more than 100E in the near future once mass adoption hits. For now, I’ll wait.",0,,,
865,836,1579188825666260993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Broken Arrow, OK https://t.co/HIovxq2mTm",0,,,
866,837,1579185877775192064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein GET YOUR SHIT TOGETHER AND BRING BACK CHED R BITES,0,,,
867,838,1579185091854893058,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}","@sonicdrivein family, friends…thanks for all you do for our students and teachers!🙌
Please head to my #donorschoose page and choose one #literacy project that speaks to your heart! Donate/share/both! 
can’t get books in every child’s hand without you 📚
https://t.co/2ddQyOnMSw",0,,,
868,839,1579182298620399616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@swomeldo @sonicdrivein 😂,0,,,
869,840,1579182038523195392,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@JoshChavis65 @sonicdrivein Waited 30 min for a large Diet Coke, a chicken sandwich and two waters at the one in Liberty. I ended up telling them my blood sugar was dropping fast and didn’t want to pass out. They were out within seconds after that 🤷🏼‍♂️",1,,,
870,841,1579174153202339840,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Thanks @sonicdrivein for the countdown to green @NASCAR and the chicken tender that looks like the letter C for @chaseelliott for this #1 fan! https://t.co/YwsMpadpIj,0,,,
871,842,1579168884112097280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@1000thghostauto @sonicdrivein now charges 50 cents for pup cups. Used to be free.,1,,,
872,0,1582952476843524096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein @Whataburger Fight. https://t.co/vsWVogb1Ny,0,,,
873,1,1582946888382550016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I wanted a strawberry lime aid it was 10 pm first @sonicdrivein was closed second one open and they filled up my cup with strawberries hell ya,0,,,
874,2,1582945329720483841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Tots are so fucking gross if you like tots I hate you,0,,,
875,3,1582935164644392960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein how are y’all still in business… I’ll give tho u stole my money y’all catfishing smh,0,,,
876,4,1582932606370271232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein bring back the pickle fries😡,0,,,
877,5,1582931132039180288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@higekieiyu @sonicdrivein Actually filling orders is a hard thing to do nowadays. There’s filling in the container, and there’s putting it in a bag.. when are you able to go on tiktok?!",0,,,
878,6,1582927895529287681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","What you see here is my order waiting to be handed to me while @sonicdrivein employees stood around waiting, discussing the wages of the fry cook, for 8 minutes... #icounted #FightFor15 https://t.co/1woyTrsmGd",0,,,
879,7,1582924292182138881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@memgrizz @sonicdrivein ""Our Guys are Hungry"" 😆 Taylor Jenkins U da man. 👞♂️",0,,,
880,8,1582923645441040384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@OGBeeFarmr @sonicdrivein we got one near me a few years back, 👏🏽👏🏽👏🏽💯",0,,,
881,9,1582922671368478720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",That’s what I get for going to @sonicdrivein. They forgot to put a whole ass meal on the bag.,1,,,
882,10,1582922486496169985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@reinasmom04 @sonicdrivein @DonorsChoose Ohhhh I love both of these suggestions!,1,,,
883,11,1582921794931298305,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@ElkinsJenn @sonicdrivein @DonorsChoose Elsa
My son says Mrs. McCool",2,,,
884,12,1582915326584311814,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SONICDriveIn in Winnsboro, LA https://t.co/TGXa92b6HT",0,,,
885,14,1582912007766175744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein would y’all please change to plastic cups?! Almost every time we get drinks our straws puncture the bottom.  Is there an option we can choose?,0,,,
886,15,1582907717735575552,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Hey wtf @sonicdrivein ? The only thing I said was no meat! They guy even confirmed just bun and chili cheese! https://t.co/b55HJG9d92,0,,,
887,16,1582906082602557440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein plz give me and unlimited supply,0,,,
888,17,1582906029930520576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",@sonicdrivein owes me something. I posted that I got the mini fried cookie dough bites today and 3 others have gone to get them because of it 🤷🏻‍♀️,0,,,
889,18,1582905587884400641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein I mean, I would, except it’s always unavailable at my location 😑",0,,,
890,19,1582905038220931072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Y’all da feds? Or is it just a coincidence this is the first letter of my last name?🤔 https://t.co/GtSGOazkLD,0,,,
891,20,1582899229105672192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein Bring back pickle juice slushes and I’m there everyday!,1,,,
892,21,1582897684234452992,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein damn I ordered an Oreo and cookie dough blast and I didn’t realize there was no Oreos until I got home and I paid extra ☹️,0,,,
893,22,1582893833427505153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Dinner (at @SONICDriveIn in Peoria, AZ) https://t.co/CwTh7Sii5Z https://t.co/ZWRSYB12J6",0,,,
894,23,1582892487013634049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein your Cinnasnacks are ELITE👩‍🍳😙,0,,,
895,24,1582891355801804802,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein the chophouse burger......😂 https://t.co/o3nHJtIwQp,0,,,
896,25,1582890989512892416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",We dropped PART 3 of our @sonicdrivein series on @youtube yesterday!! You can stream it NOW for free 🔗 in my bio ((: https://t.co/8l77yk2irh,1,,,
897,26,1582890916532002817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein The Prep Zone Sports Show guests: @PKYFootball 
Watch: https://t.co/8zjDxh4cuk https://t.co/6SID5SweRt",0,,,
898,27,1582887763342372864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@OriginalPSP @sonicdrivein In the amount of time it takes them to serve the food, your electric vehicle will definitely be fully charged",0,,,
899,28,1582881286116749312,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein what is this. This is y’all’s chicken strip? https://t.co/rciOHtijhg,0,,,
900,29,1582878177776480256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@memgrizz @sonicdrivein Y’all losing,0,,,
901,30,1582878084193058818,"{'retweet_count': 14, 'reply_count': 2, 'like_count': 86, 'quote_count': 0}","""our guys are hungry."" 

game 1️⃣. opening night. 

#BigMemphis | @sonicdrivein https://t.co/WPyomw04dL",86,,,
902,31,1582877443743850497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Bring back the ched r bites!!!,0,,,
903,32,1582872427318497281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ElkinsJenn @sonicdrivein @DonorsChoose Love this!,1,,,
904,33,1582868200685195264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Yo @sonicdrivein why you get rid of Cheddar Bites???,0,,,
905,34,1582867693254103040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Stop for some dinner @sonicdrivein on 2920 for @NorthamptonKISD spirit night!! @NHEFirsties @Northampton_PFO @NHLibraryKISD @KleinISD https://t.co/nwLNy4QSNe,2,,,
906,35,1582866576004460545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hey @sonicdrivein can yall release a pico de gallo burger since @Whataburger won't bring theirs back🙄,1,,,
907,36,1582866343090540544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein It was completely separated and tasted rotten. I know what a manufacturer date is. https://t.co/kk9VcPNV9a,0,,,
908,37,1582864294181736448,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",Thank you so much @sonicdrivein for supporting the @DonorsChoose project that provided a new fridge for my campus! She's so cool &amp; needs a cool name! Give me your best name suggestions! #teachersoftwitter #edutwitter #girlnames #whirlpool #TEACHers #Wednesdayvibe #suggestions https://t.co/M6A9Lef10d,6,,,
909,38,1582861061803634688,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",When @sonicdrivein gives you expired cheese sauce 🤪,0,,,
910,39,1582858375137632256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonic Whoops that’s @sonicdrivein,0,,,
911,40,1582855991086891008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Congrats Taquarius @sonicdrivein in 4864. U got feedback on https://t.co/ehiyu0GrTU #sonic,0,,,
912,41,1582855988029575175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Taquarius in 4864 got feedback on https://t.co/ehiyu0YB82 Follow &amp; we'll DM the info. #howdididotoday,0,,,
913,42,1582845617654894592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I'm at @SonicDriveIn in Chattanooga, TN https://t.co/ovbv6IKLfJ",0,,,
914,43,1582844924999110656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein seems to take a more lackadaisical approach to safety. Found metal shavings in our cups, wanted the store to be aware so they could take prompt action to check the machines. Apparently all cust service can do is send a message to the store and hope it gets resolved.",0,,,
915,44,1582835338330124288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@intel @sonicdrivein This is amazing,0,,,
916,45,1582834895982055424,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@sonicdrivein We're definitely a part of the work smarter not harder crew! 🙋‍♂️,1,,,
917,46,1582830011567853568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@sonicdrivein We have our order down to a T, so no stress either way 😎",1,,,
918,47,1582826076979412992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Great tweet! Now please bring back the state shirts,0,,,
919,48,1582820681133490176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@sonicdrivein Sonic can you help me one of the employees at one of your places yelled at me and told me to ""get lost"" I'm shaking rn",1,,,
920,49,1582817834928742400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein MOZZARELLA,0,,,
921,50,1582815972129656833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein it’s 2022 and we still can’t order a root beer float in the sonic app.. 😕,0,,,
922,51,1582808289699852288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Hey @SonicDriveIn you should maybe do this with chili cheese tots just sayi- https://t.co/aLsUQPVMqd,4,,,
923,52,1582806825698701313,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein When/where will your Klamath Falls location be open?,1,,,
924,53,1582804350144897024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@OriginalPSP @sonicdrivein While I do agree, I don't know if I would trust other people plugging my car in &gt;.&gt;",0,,,
925,54,1582802849724960768,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Seems to me that @sonicdrivein is perfectly set up for the installation of electric car charging stations.,2,,,
926,55,1582798428962455554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein  scratch that 45 minutes….  :-(,0,,,
927,56,1582798217825357824,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@sonicdrivein MAJOR FAIL….  Ordered food on the app for ASAP pickup.  Got there had to wait 20 minutes for the food only to get it and the order was wrong…. Trying to take care of my install crew and now I’ve been here for over 30 minutes….,0,,,
928,57,1582791080575369216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@sonicdrivein Why do you get me,3,,,
929,58,1582779930295013382,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}","People at @sonicdrivein just tried to gaslight me about my tater tots being in my bag, which they quite obviously weren't. 🙄

I handed the bag back to prove it and then they gave them to us, I'm just not in a great mood still from yesterday.",0,,,
930,59,1582779097864077312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein Yes I can,1,,,
931,60,1582767956291121152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@_Crypto_Tech_ @Whataburger @FiveGuys @sonicdrivein SPORTSMANIA $SPM FAIR LAUNCH ON PINKSALE
⚽️SAFU|KYC|AUDIT
⚽️Partnership &amp; HULK GEMS CALL
⚽️13AMAs booked
(https://t.co/BdCFwkG1v3)
⚽️Big Marketing
⚽️Utility &amp; Staking live at launch
✅Start:16:00UTC 19th Oct
⚽️https://t.co/NyOnw8rRrb
#Sporting #sportsmania  #WorldCup #BSC.
#1856",0,,,
