,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id,public_metrics,text,likecount
0,0,18956020,2022-10-20 05:35:47+00:00,[1582968803121827841],1582968803121827841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Galaxian_11 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
1,1,18956020,2022-10-20 05:35:42+00:00,[1582968780954533889],1582968780954533889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@RamirezRobertoE AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
2,2,18956020,2022-10-20 05:32:08+00:00,[1582967882799284224],1582967882799284224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@AUnitedFan4 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
3,3,18956020,2022-10-20 05:29:13+00:00,[1582967150817730560],1582967150817730560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Lin_Keo1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
4,4,18956020,2022-10-20 05:18:24+00:00,[1582964427800051712],1582964427800051712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@nfinte1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
5,5,18956020,2022-10-20 05:17:15+00:00,[1582964140989353984],1582964140989353984,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@THEREELTJP AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
6,6,18956020,2022-10-20 05:16:38+00:00,[1582963985309388800],1582963985309388800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@adjcmoor AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
7,7,18956020,2022-10-20 05:15:36+00:00,[1582963724968607745],1582963724968607745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@deltaman AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
8,8,18956020,2022-10-20 05:12:46+00:00,[1582963010716717056],1582963010716717056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Josephderas5 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
9,9,18956020,2022-10-20 05:11:03+00:00,[1582962578518511616],1582962578518511616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@van_stroud AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
10,10,18956020,2022-10-20 05:07:52+00:00,[1582961779331563520],1582961779331563520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Djloriee AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
11,11,18956020,2022-10-20 05:06:32+00:00,[1582961442063384577],1582961442063384577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@WorthamShow AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
12,12,18956020,2022-10-20 05:05:39+00:00,[1582961218729705472],1582961218729705472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MThreat22 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
13,13,18956020,2022-10-20 05:04:50+00:00,[1582961016551284736],1582961016551284736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Juan_the_third AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
14,14,18956020,2022-10-20 05:01:28+00:00,[1582960169092517888],1582960169092517888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mike_santine AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
15,15,18956020,2022-10-20 05:00:38+00:00,[1582959958475231233],1582959958475231233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@yeetsauce44 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
16,16,18956020,2022-10-20 05:00:08+00:00,[1582959831790469120],1582959831790469120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DrewItPro2 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
17,17,18956020,2022-10-20 04:59:56+00:00,[1582959780054065152],1582959780054065152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jaebukkets1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
18,18,18956020,2022-10-20 04:58:13+00:00,[1582959350129504257],1582959350129504257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@UzumakiDrake AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
19,19,18956020,2022-10-20 04:55:51+00:00,[1582958754597076993],1582958754597076993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@pdphildrill AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
20,20,18956020,2022-10-20 04:55:41+00:00,[1582958711949041666],1582958711949041666,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@DavidTiet AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
21,21,18956020,2022-10-20 04:53:33+00:00,[1582958173429764096],1582958173429764096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@fat_jr89 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
22,22,18956020,2022-10-20 04:51:04+00:00,[1582957549535363073],1582957549535363073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TammyFayson AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
23,23,18956020,2022-10-20 04:50:37+00:00,[1582957437078089729],1582957437078089729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@xSASQUATCHxx AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
24,24,18956020,2022-10-20 04:48:32+00:00,[1582956914144841728],1582956914144841728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@LegardEric AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
25,25,18956020,2022-10-20 04:45:26+00:00,[1582956133446488064],1582956133446488064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Manxzdude_ AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
26,26,18956020,2022-10-20 04:44:39+00:00,[1582955933625626625],1582955933625626625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Rezzerexion AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
27,27,18956020,2022-10-20 04:43:43+00:00,[1582955701814841347],1582955701814841347,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@RezysWrld AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
28,28,18956020,2022-10-20 04:40:36+00:00,[1582954916393365505],1582954916393365505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@PNWJourneyman AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
29,29,18956020,2022-10-20 04:40:09+00:00,[1582954804581896193],1582954804581896193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@dyche_austin AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
30,30,18956020,2022-10-20 04:39:58+00:00,[1582954756729077760],1582954756729077760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@HugoRod59256654 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
31,31,18956020,2022-10-20 04:39:27+00:00,[1582954627632594945],1582954627632594945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MarcoGamboa2020 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
32,32,18956020,2022-10-20 04:35:32+00:00,[1582953639601020928],1582953639601020928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Blissman8391 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
33,33,18956020,2022-10-20 04:34:42+00:00,[1582953429919416320],1582953429919416320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@cyberfoust420 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
34,34,18956020,2022-10-20 04:33:52+00:00,[1582953222201049088],1582953222201049088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@CosmicConnie AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
35,35,18956020,2022-10-20 04:31:53+00:00,[1582952723300818945],1582952723300818945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TerrenceGallow2 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
36,36,18956020,2022-10-20 04:31:23+00:00,[1582952595378667520],1582952595378667520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Trey012277 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
37,37,18956020,2022-10-20 04:29:22+00:00,[1582952086941372416],1582952086941372416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Richard29298403 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
38,38,18956020,2022-10-20 04:29:12+00:00,[1582952048655740934],1582952048655740934,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MelaniOaht AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
39,39,18956020,2022-10-20 04:28:27+00:00,[1582951857550675968],1582951857550675968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Moises09048093 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
40,40,18956020,2022-10-20 04:24:15+00:00,[1582950799612997632],1582950799612997632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@MalachiCarp8 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
41,41,18956020,2022-10-20 04:24:11+00:00,[1582950785213952001],1582950785213952001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Hayden___B AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
42,42,18956020,2022-10-20 04:23:57+00:00,[1582950724392321024],1582950724392321024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@PatrickEdwardQu AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
43,43,18956020,2022-10-20 04:22:59+00:00,[1582950481864798208],1582950481864798208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mrdevon3711 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
44,44,18956020,2022-10-20 04:21:53+00:00,[1582950206739337219],1582950206739337219,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LewdCatNaib AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
45,45,18956020,2022-10-20 04:19:08+00:00,[1582949513974939648],1582949513974939648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@jrlopezca AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
46,46,18956020,2022-10-20 04:17:03+00:00,[1582948991007801345],1582948991007801345,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@FrwyDan AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
47,47,18956020,2022-10-20 04:16:47+00:00,[1582948924327088129],1582948924327088129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ddmagica AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
48,48,18956020,2022-10-20 04:16:30+00:00,[1582948852222423041],1582948852222423041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JohnMar70832662 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
49,49,18956020,2022-10-20 04:15:44+00:00,[1582948657308962816],1582948657308962816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ActionJ713 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
50,50,18956020,2022-10-20 04:15:15+00:00,[1582948535355338752],1582948535355338752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@WillieRuthWill1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
51,51,18956020,2022-10-20 04:10:24+00:00,[1582947317040439297],1582947317040439297,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@lewisan19434956 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
52,52,18956020,2022-10-20 04:10:20+00:00,[1582947297997922304],1582947297997922304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@aurejr408 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
53,53,18956020,2022-10-20 04:09:08+00:00,[1582946996557447168],1582946996557447168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LexKwanDo AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
54,54,18956020,2022-10-20 04:08:56+00:00,[1582946945298898950],1582946945298898950,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@CovertMc AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
55,55,18956020,2022-10-20 04:07:30+00:00,[1582946585453146113],1582946585453146113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@AguadoLouis AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
56,56,18956020,2022-10-20 04:05:52+00:00,[1582946174260350976],1582946174260350976,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@WilliamRunyon17 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
57,57,18956020,2022-10-20 04:03:17+00:00,[1582945523249868802],1582945523249868802,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@shrinkg AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
58,58,18956020,2022-10-20 04:01:30+00:00,[1582945075759222785],1582945075759222785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@angel16135418 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
59,59,18956020,2022-10-20 04:01:18+00:00,[1582945027008757760],1582945027008757760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Ajwilli20437041 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
60,60,18956020,2022-10-20 03:59:18+00:00,[1582944524136898560],1582944524136898560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ayyeee_lmaooo AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
61,61,18956020,2022-10-20 03:58:44+00:00,[1582944379295399936],1582944379295399936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@chillonapicosa AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
62,62,18956020,2022-10-20 03:57:58+00:00,[1582944186675843072],1582944186675843072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@fisherfisher04 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
63,63,18956020,2022-10-20 03:57:13+00:00,[1582943999630856192],1582943999630856192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@fatgnat AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
64,64,18956020,2022-10-20 03:56:40+00:00,[1582943858698358784],1582943858698358784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BrentDeLaPaz AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
65,65,18956020,2022-10-20 03:55:23+00:00,[1582943538329030656],1582943538329030656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@ToddHaleythe1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
66,66,18956020,2022-10-20 03:52:43+00:00,[1582942866019864577],1582942866019864577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Jhlee1286 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
67,67,18956020,2022-10-20 03:51:49+00:00,[1582942640177545217],1582942640177545217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Curiosity20204 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
68,68,18956020,2022-10-20 03:49:33+00:00,[1582942067097210884],1582942067097210884,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@Decoy_38 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
69,69,18956020,2022-10-20 03:48:40+00:00,[1582941848569421824],1582941848569421824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@DinnerwithPapa AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
70,70,18956020,2022-10-20 03:45:17+00:00,[1582940993229553671],1582940993229553671,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@pastorpudi AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
71,71,18956020,2022-10-20 03:43:59+00:00,[1582940666560413696],1582940666560413696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Minted71343163 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
72,72,18956020,2022-10-20 03:43:30+00:00,[1582940545495625728],1582940545495625728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@SnTG_WT AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
73,73,18956020,2022-10-20 03:42:43+00:00,[1582940348846051330],1582940348846051330,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Gabeiscool1000 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
74,74,18956020,2022-10-20 03:42:19+00:00,[1582940250002714625],1582940250002714625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@RyderPlayz115 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
75,75,18956020,2022-10-20 03:40:42+00:00,[1582939841347878912],1582939841347878912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@lorriemartinez AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
76,76,18956020,2022-10-20 03:34:32+00:00,[1582938290130329600],1582938290130329600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@valleonardcomc1 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
77,77,18956020,2022-10-20 03:33:52+00:00,[1582938120097447936],1582938120097447936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@drewski0977 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
78,78,18956020,2022-10-20 03:33:51+00:00,[1582938119078563840],1582938119078563840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@GaryTovar9 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
79,79,18956020,2022-10-20 03:32:14+00:00,[1582937709810630657],1582937709810630657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Wetsocks338 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
80,80,18956020,2022-10-20 03:29:36+00:00,[1582937046208765953],1582937046208765953,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Petrosky275 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
81,81,18956020,2022-10-20 03:29:33+00:00,[1582937034980659200],1582937034980659200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@jacobhoody2018 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
82,82,18956020,2022-10-20 03:29:07+00:00,[1582936924989566977],1582936924989566977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JamesMu40803936 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
83,83,18956020,2022-10-20 03:26:08+00:00,[1582936176545402880],1582936176545402880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@KeeganMantle AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
84,84,18956020,2022-10-20 03:23:25+00:00,[1582935491317374977],1582935491317374977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Richard47772383 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
85,85,18956020,2022-10-20 03:23:00+00:00,[1582935387747385344],1582935387747385344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LukasGr78730943 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
86,86,18956020,2022-10-20 03:22:47+00:00,[1582935332399747078],1582935332399747078,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@amaxwell986 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
87,87,18956020,2022-10-20 03:22:38+00:00,[1582935294927466496],1582935294927466496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@AlfredArreguin AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
88,88,18956020,2022-10-20 03:21:43+00:00,[1582935065310683136],1582935065310683136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@RitaSpe13216921 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
89,89,18956020,2022-10-20 03:11:33+00:00,[1582932504486772737],1582932504486772737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@mgordon0714 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
90,90,18956020,2022-10-20 03:10:51+00:00,[1582932331630718976],1582932331630718976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sdmissthefleet AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
91,91,18956020,2022-10-20 03:10:10+00:00,[1582932159634907136],1582932159634907136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ChrisAlberts2 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
92,92,18956020,2022-10-20 03:06:17+00:00,[1582931179417706496],1582931179417706496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Dashy150o AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
93,93,18956020,2022-10-20 03:06:01+00:00,[1582931112547885056],1582931112547885056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jgali42 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
94,94,18956020,2022-10-20 03:03:39+00:00,[1582930519091974145],1582930519091974145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@LeoJessie5 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
95,95,18956020,2022-10-20 03:02:32+00:00,[1582930238291386368],1582930238291386368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Naku_Paku AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
96,96,18956020,2022-10-20 03:01:11+00:00,[1582929895612502017],1582929895612502017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@xonatalieex AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
97,97,18956020,2022-10-20 03:01:08+00:00,[1582929884602503170],1582929884602503170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@FakeGlazeStelar AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
98,98,18956020,2022-10-20 03:00:30+00:00,[1582929726272065542],1582929726272065542,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@ShyGurl_4deep AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
99,99,18956020,2022-10-20 02:59:58+00:00,[1582929592334983169],1582929592334983169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@WDrygerry25 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",1
100,100,18956020,2022-10-20 02:59:47+00:00,[1582929545933787136],1582929545933787136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@jimr346470 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
101,101,18956020,2022-10-20 02:59:16+00:00,[1582929416522326016],1582929416522326016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Caveman469 AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
102,102,18956020,2022-10-20 02:56:58+00:00,[1582928835007299584],1582928835007299584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TimNavratil AHHHHHH! That's scream for ""we'll remind you"". Reply #unsubscribe to opt-out.",0
